ciphertext_id,index
ID_62424fa98,0
ID_29c76723e,57776
ID_98d6fbe7d,107776
ID_7a136a028,24648
ID_8426b5e5d,0
ID_9e98f7b39,0
ID_e68a81020,0
ID_6329bf15b,78398
ID_cdf4cc38f,96235
ID_f477d1219,18769
ID_e3623423c,34891
ID_ae6f586d8,1539
ID_8afc78def,62915
ID_8a5d5a4fd,5229
ID_4e22ed21b,0
ID_9a675e562,44962
ID_9d7761cf8,0
ID_a8323e4d2,0
ID_bb03607b3,84018
ID_b88a75b89,0
ID_3a85caff2,0
ID_6f2c8e45e,0
ID_bacdb4da5,25557
ID_e9f7f2b6c,0
ID_b88ff2b13,110792
ID_63a2e56a1,0
ID_b5125812c,11497
ID_aed289098,0
ID_b65a6ff1b,31093
ID_e9bbf1a14,24533
ID_5c7671c58,0
ID_b9e123627,32553
ID_fd6192d77,18191
ID_bb161f9a4,0
ID_7e74f85ad,3977
ID_594e3fc3a,0
ID_6f0a2c8ce,70524
ID_1a2612c2a,104917
ID_7761ada3a,0
ID_fad3b8e5d,99879
ID_59a0c6965,0
ID_4c84a88b1,0
ID_589382f26,0
ID_5e64c218a,0
ID_d276a309a,0
ID_31e211e22,60694
ID_cb1229df9,0
ID_1dbfdae05,18362
ID_e604351b3,54970
ID_cb0783341,0
ID_ca3bf6a7a,105050
ID_2d6d10bcf,0
ID_a42f53315,86792
ID_32c4afaf0,82868
ID_32a3164aa,81620
ID_df0186dd3,54911
ID_4dc0d4c50,0
ID_dc635fccd,0
ID_034fe0911,9615
ID_c8f425a64,0
ID_ef0a4f5ec,0
ID_9277308db,88688
ID_7927952e9,109670
ID_1a8bf61ba,5864
ID_ad85e91c4,0
ID_2ecd1552c,0
ID_396e72fe9,45417
ID_235219d58,0
ID_74fa3b1fa,0
ID_5a26b7081,102921
ID_da63f77ff,97746
ID_224f7a134,70676
ID_afe026ab7,0
ID_fb8aa6526,0
ID_2f5aa279f,0
ID_83d24822c,0
ID_95d42b13f,60120
ID_69feab6d9,95759
ID_819125cd7,0
ID_d1c5bda21,30489
ID_fe2f3bad5,0
ID_2e817022e,0
ID_40d2dfc16,0
ID_e41559c59,13196
ID_dfbbf5aa2,0
ID_b180940a4,49210
ID_2d2d88810,56580
ID_fce271784,0
ID_c0200b873,43852
ID_872f53263,0
ID_c563eed88,0
ID_9f8a79a9d,86543
ID_797d7cc0e,0
ID_493492db0,0
ID_0961de2ef,29741
ID_f9c04d590,0
ID_84ab5cb7c,91413
ID_2421fd1b5,56664
ID_5c59fe0a1,0
ID_8e9059237,13236
ID_79d1828e0,50045
ID_abafefafa,16679
ID_077f66e7d,0
ID_efe6c939a,0
ID_2a7199413,0
ID_811d1f97e,0
ID_fe0fe6277,63826
ID_356e3ca49,0
ID_2e6813462,2906
ID_c36163839,70918
ID_4a6348c8f,0
ID_aeafbc66c,0
ID_71f4fa20d,0
ID_9e34d6e75,89075
ID_9e42fffed,45674
ID_bb24fa7c9,107767
ID_c02eeaf56,11164
ID_f1a1e7aba,0
ID_8455c5472,615
ID_4fdbefb63,0
ID_5b4a6e48a,0
ID_464745d70,0
ID_97788cc76,0
ID_d09071c86,0
ID_07c66098c,17936
ID_419452c8e,0
ID_e3fd008a3,0
ID_699650037,0
ID_9d68542cc,105477
ID_4368876bd,22106
ID_8c3229fff,0
ID_16b3551f4,18715
ID_7405dda83,11046
ID_3b93c5f37,22022
ID_3b6312248,101505
ID_d91e4f5a1,0
ID_b2d300328,0
ID_14bf2afeb,0
ID_aa7399c06,0
ID_c39a12bdd,0
ID_b8576b5f7,0
ID_7063215ca,0
ID_0aa7e9d33,71723
ID_e95e2586b,0
ID_bc0519591,0
ID_37051147d,0
ID_3ea5ae0a5,0
ID_eb1130640,0
ID_92bc2c3f6,0
ID_25a95bae4,84644
ID_4c432948c,0
ID_baac7ad05,67561
ID_9b831fa2b,0
ID_ef55a0de8,0
ID_2cf878fd2,0
ID_92aa15db3,8661
ID_2e4afd3ce,0
ID_6940a995f,0
ID_27dfd56b6,0
ID_40630067f,0
ID_9986d79b7,0
ID_2b2337600,0
ID_8619f6bbd,37967
ID_d06d813b9,19071
ID_1b5487597,0
ID_459517cc1,3814
ID_fd035d9d0,110546
ID_c9a7c41a9,0
ID_91f340a3e,0
ID_879725ee0,74989
ID_cdc233691,71019
ID_1264acbea,0
ID_e7739ef1b,29138
ID_c8d5f528e,16389
ID_ac31b63f3,0
ID_42231e081,0
ID_74e5e6600,20352
ID_744eae25e,0
ID_ba1064721,70236
ID_82d8f9a52,51910
ID_b60bda4a5,0
ID_772b8aa74,90849
ID_3b989ce99,48769
ID_932368dd0,13767
ID_f2b9951b3,101492
ID_4ee3cb15d,0
ID_c55865de3,0
ID_e3a3eef7e,108340
ID_d33ca721a,0
ID_c456a176f,55141
ID_df26d6592,36265
ID_2707ea967,52356
ID_2285ddc43,0
ID_8367092eb,0
ID_557d64aaf,99499
ID_55ce1675d,22989
ID_309967846,0
ID_5a42cfdfe,0
ID_932afc01d,0
ID_bf586766b,0
ID_b047be770,0
ID_7b68f8cb5,44163
ID_8540c3db2,0
ID_2ee682665,49037
ID_3510a82a4,1436
ID_b04c7a955,0
ID_6b71e03d8,96573
ID_c163d17f3,12672
ID_9ca5c82cb,0
ID_5e765cc46,0
ID_555431910,0
ID_3d4cd8cbe,0
ID_69b5e141c,0
ID_1cf0f5578,48569
ID_3d6b64146,0
ID_a1df009a2,86520
ID_b2e145d51,90187
ID_6a244da7e,0
ID_ceb6d5d7e,49385
ID_3dd252010,0
ID_043a9088d,0
ID_2e6ffa77c,0
ID_d5e9b5c33,8152
ID_348cb23e0,0
ID_b715872bd,0
ID_70722b8ce,14055
ID_ec7ce3df6,15239
ID_a963c797a,0
ID_db9bbbe5f,85028
ID_74dc53b53,0
ID_ae0cf75f2,0
ID_56dbf7464,0
ID_c0eafd1cd,46967
ID_16f810eb2,0
ID_42154ec17,0
ID_2e1792ed0,0
ID_e56a0774f,105195
ID_e0a7579bd,0
ID_c6de7f45a,29463
ID_c041be987,2026
ID_c980f5aca,0
ID_0d4bd378a,36122
ID_77269775d,144
ID_3c4f4520d,0
ID_ea9a06531,0
ID_9508402b8,106644
ID_bd37df5d1,100169
ID_9d1674817,65286
ID_bed304a3d,100101
ID_22d08eaef,0
ID_696b53375,0
ID_6aef198fd,0
ID_db9e251d9,107545
ID_29baf5796,0
ID_1ce7ef7d5,0
ID_adf0a6e0b,0
ID_7f3ebf8fb,83201
ID_bbd9328e6,105002
ID_38886aca8,0
ID_03b7782a2,0
ID_18ededd54,0
ID_66e55f50e,0
ID_b8a02aa28,35235
ID_b64907ee4,93165
ID_82a20e6cc,0
ID_340b88c81,58703
ID_f80f7f737,0
ID_2261cf5c5,84273
ID_940a15ec6,0
ID_800cd6a77,0
ID_79e9df833,20038
ID_06a619701,0
ID_72c26efdb,0
ID_ac8e8cc01,53796
ID_0834b463f,0
ID_9aa9224fb,0
ID_c80c1a0c1,76202
ID_9cc78d92a,53911
ID_0fa08b14d,0
ID_a482b6a09,22980
ID_307c22479,92111
ID_5d8eb5fb3,105297
ID_2f048fce0,77675
ID_3431d0547,0
ID_c9b8f5f8e,0
ID_642768ed8,0
ID_1ffafc5f8,72974
ID_3458dc726,0
ID_5134241d1,24849
ID_94ea91aee,0
ID_84dc69fed,19693
ID_8b1cddb47,44541
ID_eca7ee51f,0
ID_bd7583c8b,9884
ID_f509fd0ec,45632
ID_1af394779,0
ID_244ec7e2d,62668
ID_476237b53,69492
ID_c826ebf78,80241
ID_26b0ea5c9,0
ID_9d52ab7a4,8535
ID_3aae1db5e,0
ID_377a7b84f,57558
ID_f98ae9487,50702
ID_730307219,104245
ID_94c95617b,0
ID_d5dd59781,2074
ID_a49ba69f2,58200
ID_b8f4988c4,0
ID_58a6e9d07,0
ID_c1a6ae8c7,79647
ID_9415043e8,0
ID_67794f5d9,29251
ID_8c074cf99,78756
ID_2cda3b128,68700
ID_b10907bcf,0
ID_9ec9b9120,48315
ID_db7c66727,16159
ID_6c2973270,73523
ID_701a25348,38062
ID_85a879432,0
ID_6de845183,0
ID_ad9e6d715,0
ID_92e9395c1,57782
ID_ef0fbd33c,0
ID_e21e67664,2971
ID_89e35b63d,0
ID_78a8233f5,82004
ID_92bdb20b6,37736
ID_aeeaed0a6,0
ID_8677fb5f1,0
ID_137b2a7c4,0
ID_7ee517448,26160
ID_fb9cd7880,99363
ID_9eeba3381,14965
ID_dc5d922fd,0
ID_aa37bd0f1,8940
ID_d1e74d93d,54777
ID_f3ed29724,0
ID_6b8841fdc,1121
ID_6feaf0e95,0
ID_562c735ed,30221
ID_fd2fbbd80,79081
ID_b1ae7abd3,0
ID_6cc799a3d,0
ID_01b278475,91706
ID_62801e703,0
ID_0a2a7be20,75797
ID_7d1b1828c,0
ID_19f4c6d09,53843
ID_9fc5fb378,9423
ID_eb01d1ad2,106044
ID_1316b172f,34020
ID_63325f39f,109407
ID_36c417b86,3396
ID_29b092d47,2629
ID_69f9dda35,0
ID_b47ff46c0,0
ID_2f2b3cb4a,0
ID_b8b184ac5,0
ID_95d9c92d7,0
ID_54368b6da,45120
ID_2681c40a3,0
ID_186aea967,0
ID_01eb4cdf0,0
ID_980bc941f,15484
ID_9a0a098bd,0
ID_276d17056,39884
ID_27299bf54,2406
ID_c12384c85,88386
ID_3edc63390,0
ID_264e81656,66524
ID_4e667c203,5988
ID_677e1fdb6,10598
ID_c42c8f693,60258
ID_633de3dfa,19206
ID_3396b3c04,0
ID_da6e12854,0
ID_f7d1cf2e7,0
ID_52fc15eb9,88181
ID_4471f580d,103326
ID_f12f50bf3,16722
ID_0a7716d8f,0
ID_f5c4d2a8e,67953
ID_1687394f7,0
ID_d9557f93e,0
ID_b830c4876,17800
ID_9071f2c16,0
ID_113db6e46,27207
ID_2251d51b0,70590
ID_825738005,77897
ID_40c3ae072,0
ID_b7c50bfca,40598
ID_c0e87562a,0
ID_39219bdca,0
ID_fdff83853,0
ID_2f4cbc735,93185
ID_d8d432583,50962
ID_446d830d3,0
ID_949c36af0,0
ID_f50434bdc,95239
ID_000b530a0,9925
ID_3adf9e8a8,86919
ID_aa19ef13d,0
ID_a4f06ece8,0
ID_37ee90105,109149
ID_13477b8c3,38661
ID_1a50e6fcb,70808
ID_17391312f,50375
ID_28f015bab,73735
ID_ec06e5824,93922
ID_7e68b4417,0
ID_dbdd8f81f,0
ID_132d4629a,14716
ID_0c0080e67,0
ID_a33b0f8f1,0
ID_6c1f9a86e,0
ID_3a6039296,0
ID_f10c28a48,0
ID_7577fbf69,58632
ID_1ddee3aac,86279
ID_6b4e19236,0
ID_d45cd6e54,31132
ID_d59eb2f20,0
ID_e61a77fa4,56363
ID_e1cd952cf,50192
ID_25ccb6018,0
ID_47610e048,19662
ID_b0c8d78dc,0
ID_86a50edc9,101153
ID_0d60f9b2a,72216
ID_154d69bf2,92659
ID_8c4fa5af1,27125
ID_f167b61d5,0
ID_78bfc94d6,28978
ID_35d6f3c1e,11359
ID_23bb450be,0
ID_2b22d872b,0
ID_fdf5d6c30,109847
ID_9ae741de5,56620
ID_b0bdbbd0a,13431
ID_0c479a75e,0
ID_9b1039369,51307
ID_be6b60f65,0
ID_63fc277f1,0
ID_9d2590ec8,0
ID_560897bb5,0
ID_07e533036,0
ID_00b4e30b6,82914
ID_6317b1c45,0
ID_5d25ed6ad,0
ID_fe2a84d51,25267
ID_ec321fe28,0
ID_d21b1b062,73641
ID_ecfa5586c,23227
ID_8098b9e88,0
ID_8bf766df8,0
ID_4f8b84d5e,21050
ID_ec2c03ae9,8059
ID_3632ebd15,0
ID_f08d0fed4,0
ID_76e1d45c3,81076
ID_e4014abde,56184
ID_dc32123b7,88997
ID_7ea5332b5,0
ID_e3e9d0762,0
ID_4c2fd0cab,0
ID_a809a6479,0
ID_9d6ace804,0
ID_1e14ef9e3,0
ID_7c43204cc,29334
ID_95394366d,98078
ID_71fc949b8,0
ID_91a991db4,61065
ID_1e71be5d3,0
ID_e32c7c094,73675
ID_b30efa14b,0
ID_1ece5324b,0
ID_261296c15,111328
ID_8f66323d1,102975
ID_1df886da5,0
ID_9c83e70ce,0
ID_26f67b23a,0
ID_8418993e0,0
ID_e4176b136,33018
ID_66014697b,0
ID_3e8b0a5bf,0
ID_e2f64ff88,0
ID_87e1fc9cb,64338
ID_e03d07309,0
ID_fa84829a4,54748
ID_d41849305,93328
ID_20c176977,23693
ID_bb54fe18a,94117
ID_7f8fe65af,27154
ID_3617128f8,25928
ID_eac300541,98295
ID_11859b6b4,40518
ID_83e66c219,0
ID_d0060842f,79729
ID_f6d9bc7aa,0
ID_521ab4b66,54142
ID_9c80e9dbf,0
ID_98b5de999,21156
ID_acfd2f3ec,0
ID_e8eca4a03,75303
ID_2299ba9c0,78964
ID_1d82fe692,0
ID_5490de4b8,0
ID_16be4300e,0
ID_c0f49e556,22690
ID_5fa7b596c,0
ID_0eb45825b,30868
ID_e8cbf74fe,0
ID_98679442e,0
ID_7f23174ff,0
ID_aba901e84,0
ID_8652beb3b,0
ID_6d526c2c6,72323
ID_e878ff924,0
ID_e0d730cc5,52984
ID_e5faaf8d6,14687
ID_27f56d263,79326
ID_05b161ad0,29945
ID_02ff1e270,0
ID_c98577af8,95813
ID_8555a6e8a,41306
ID_eda85fca7,0
ID_b8e0a0dc4,0
ID_1ccf44e7d,0
ID_fd551230c,100018
ID_6d7cd719d,25492
ID_b49718559,0
ID_c3a2a7544,48705
ID_4ec6670cf,41847
ID_ba0078a45,26495
ID_534072447,0
ID_4e3bff332,0
ID_167c9bbd2,61013
ID_b3e5559e1,0
ID_a97053fdc,2518
ID_3a28312d4,0
ID_b6095e171,15597
ID_0cb40ff69,80785
ID_84698b1cd,107487
ID_810093b3e,0
ID_a105f1a37,11298
ID_839adb887,0
ID_ec1906a92,0
ID_41ec8f86b,0
ID_7690c6374,0
ID_29106f418,0
ID_f6742f31d,105207
ID_b86fb0827,74549
ID_ed10cbeb5,62210
ID_bcc2e3a4b,0
ID_726180643,23512
ID_c2cad4b56,0
ID_77f65f402,0
ID_3ba51820e,88253
ID_1e471e2a2,0
ID_c903b5bf5,75124
ID_fab5a5fa2,63006
ID_4a28dd975,0
ID_fceb5e702,0
ID_83e9bfa08,0
ID_99a76a8ff,74019
ID_63ef78da5,62980
ID_d01451907,0
ID_d7b3b8ac4,77936
ID_28cc0a293,0
ID_7b7bd832b,91001
ID_aadf03d58,73037
ID_3a646bee1,0
ID_c0ea7a525,0
ID_79e468f4f,0
ID_532e7cfdc,0
ID_959cc1726,0
ID_7801f86f0,45356
ID_18867f407,66091
ID_6826aa630,0
ID_3e424dd29,103802
ID_e98a1fa88,0
ID_bd0f84a63,46329
ID_d73ba6009,0
ID_12dd4a5ae,0
ID_8c83e1aa5,0
ID_032f9ec97,0
ID_ec4a864c0,0
ID_267b2b9af,0
ID_39884db03,80871
ID_96e21627f,91065
ID_303db6f27,0
ID_adddc777b,0
ID_7415b6266,106456
ID_1ccbf71aa,34552
ID_357b5698d,36489
ID_ff2d58c9e,0
ID_1642c0612,0
ID_4e620118c,0
ID_df038d3f0,96009
ID_87f1ebff4,45398
ID_27f5392a6,0
ID_c9cfb3819,0
ID_9a828d2ba,0
ID_ff1c2635a,0
ID_4465e876d,0
ID_848291add,0
ID_6899e834e,0
ID_745aa9079,0
ID_6874973c3,62895
ID_844c11cc5,82817
ID_99161c4dd,0
ID_42ae3db19,0
ID_67c76bd8d,0
ID_54d4e4d21,0
ID_8a2183ec8,1140
ID_380cd1606,32715
ID_36bc46aff,0
ID_6b7b8bba0,0
ID_11b6c14af,0
ID_c3618b311,48486
ID_c931f65ed,8518
ID_be19011b3,0
ID_42deb834f,0
ID_bde0bfb33,108058
ID_5d511e2ce,20374
ID_5a76144bd,0
ID_346501fdd,0
ID_33ab51a5e,0
ID_32c5dab7f,57456
ID_e85f5bb0c,0
ID_ea5d9feb3,0
ID_438df4842,61418
ID_af86a71e9,48743
ID_3258f7c7d,57925
ID_86f115409,110938
ID_3172ac741,0
ID_45d653d26,0
ID_a55cdabe7,0
ID_d5c3b8baf,0
ID_25de6fa5f,0
ID_04b93b5bc,42488
ID_c19d205ca,0
ID_ce14ef193,0
ID_d0a775ca4,0
ID_0928f7406,0
ID_7b595fbdd,1249
ID_3dff193b1,0
ID_b5cf104f7,0
ID_fbf8acd32,106983
ID_12c2ad9df,52420
ID_ed95bade5,0
ID_075859e43,2121
ID_0328aab9e,83315
ID_4552a8024,78304
ID_5792eb90d,43375
ID_019e4fe79,12431
ID_b19da3892,90005
ID_8eecdb55f,0
ID_9d041c3c5,0
ID_ae88de002,46443
ID_eacd12254,109071
ID_7dc7f9794,43032
ID_75291209a,0
ID_3bed40531,0
ID_e96f471f0,0
ID_f52232618,0
ID_3c3aa8266,0
ID_d40d84490,54311
ID_fea140a97,110007
ID_a301c84fe,29125
ID_f20be8b4a,0
ID_3183f9422,0
ID_6bd8b0a70,8903
ID_6ad97feb2,74147
ID_499e0b193,98864
ID_547721c51,0
ID_4b3dcb850,10639
ID_4a4c95283,43419
ID_a1caa9a3b,37638
ID_25770394d,0
ID_84e33e0cd,97419
ID_a99858d6b,65292
ID_b02cb58ff,53101
ID_dff79497e,103472
ID_3c52de6c3,0
ID_b1f828e8c,62761
ID_a50c8e935,19536
ID_b1d83881b,49936
ID_9167268f4,0
ID_35424ee88,0
ID_4de2f3ee4,0
ID_eaf8f41b6,78040
ID_745f4432c,10457
ID_5f8e5472a,77188
ID_d90d82981,0
ID_1102c8478,0
ID_fd79b8947,10203
ID_37e638e7c,84375
ID_a048546e9,64606
ID_09e39eeca,1677
ID_f36eacf0b,0
ID_495bee68b,44336
ID_107ce64fd,0
ID_8a01fce0c,0
ID_96997cc1a,0
ID_ab149509e,0
ID_aff42faac,64826
ID_8e0a972be,0
ID_0d04b28a2,0
ID_7b2f03c00,0
ID_d3f9c7d90,83088
ID_3a9adbaff,0
ID_4d7d5c934,77560
ID_c2918d931,0
ID_627a0675e,53769
ID_1dec63fd3,0
ID_0a50ef2f2,90045
ID_ade656461,94603
ID_bee0e4d58,0
ID_270dada4b,0
ID_9cb33ae5d,0
ID_3a8955a58,0
ID_4ef5e133c,0
ID_d10249bd6,0
ID_7dae6488a,50415
ID_33e8d7833,0
ID_b41825776,23113
ID_856071c5f,62413
ID_bedd0fcd0,0
ID_89bb0b7c8,0
ID_3a0f5e4f4,0
ID_f0337453f,0
ID_144d63166,110538
ID_1fc0c800f,93904
ID_dfdee32a7,89076
ID_e56ce4c47,0
ID_a48d493ee,0
ID_32d9af238,0
ID_6f303a0ab,88202
ID_e4dffd89f,59181
ID_714995460,0
ID_7521326f6,0
ID_47126958e,88826
ID_49fb82e7a,18074
ID_9118c9d76,99290
ID_cb2d70724,0
ID_0b7d6c817,90523
ID_a4c98b7d8,89035
ID_fdbc323ff,0
ID_26db715a1,35033
ID_d81ebab42,0
ID_d03023b0f,47173
ID_cca4aa725,0
ID_72087a766,71684
ID_0e624002a,32724
ID_52d4d0879,0
ID_0ad4d19bb,17437
ID_f902ccef3,0
ID_430755bae,0
ID_f2f9b8435,71799
ID_fca821785,0
ID_a96c8c96c,0
ID_fc24406eb,0
ID_72731bffd,0
ID_8c676d7e1,8262
ID_1bb78d154,0
ID_a9ca38087,0
ID_ec152472e,0
ID_2d1d39377,0
ID_01745cb4c,72936
ID_9b3507c83,96244
ID_697edd54a,0
ID_8175f4a02,0
ID_d284b0e17,0
ID_09512f816,19124
ID_8c4380937,9627
ID_ca46fab35,51418
ID_cc8d909a4,0
ID_a10203094,22033
ID_e58a36e26,0
ID_4aacc1e1c,0
ID_dc3312fb5,0
ID_294f552f6,0
ID_f037c91f0,0
ID_c0f190a48,0
ID_f70ff4afa,0
ID_f4ce38b7e,37080
ID_379b13b0a,72438
ID_7afdddeb6,0
ID_b271d5669,44198
ID_5e7b4a333,47575
ID_01458e80c,0
ID_7b9889a4e,95128
ID_901f48abc,16504
ID_149c01985,69806
ID_2df595592,0
ID_ae4278ea2,95324
ID_73b1a21e9,66314
ID_a41f5c4a9,10080
ID_dec15c2d1,45798
ID_53b34f095,50723
ID_ffa0d8795,39328
ID_b68da6f20,0
ID_acb024f5c,0
ID_b2241af26,0
ID_03e14f992,65085
ID_790f0ab6b,0
ID_4c27933c9,0
ID_61c1e4153,0
ID_bd7771390,0
ID_8e4b0eaf0,0
ID_68f9baff9,0
ID_ff9fde3db,0
ID_26a514726,0
ID_854f13cde,0
ID_095fc903a,21131
ID_69c11e4e8,0
ID_d88e80955,0
ID_e3d187323,75091
ID_4490029f4,89281
ID_58713757f,85497
ID_8eb1af71e,20370
ID_880bcd03f,0
ID_9aaa40123,0
ID_8aabea955,93638
ID_7e612006b,107916
ID_b2ef0c524,108215
ID_adeae8289,0
ID_64537043b,81102
ID_1afd6dc2c,0
ID_028500fd1,0
ID_510a633d8,0
ID_6304cc94a,0
ID_edf6b718d,0
ID_c5d6e463f,50454
ID_080c7efa2,0
ID_bd00ce7f8,66985
ID_dfbb633da,52358
ID_8d7f68d83,0
ID_8383bbbee,0
ID_82c61856b,40381
ID_72934df24,0
ID_b82c0b74e,66831
ID_bf2427d9b,9226
ID_3abb0594e,96929
ID_c5f2a983c,0
ID_5156d2c9b,108415
ID_1e9595e84,37796
ID_1fa5ae2dd,0
ID_9d33b362d,30403
ID_d5d790295,102569
ID_7573311c0,0
ID_03c095fec,0
ID_c4da7935b,0
ID_acc011e07,0
ID_b8e6092c2,0
ID_3d1822061,94060
ID_e528a1bb0,0
ID_89fe084e2,0
ID_ac574a67b,0
ID_12557d9e7,0
ID_23730ff53,0
ID_98c75e5cf,0
ID_2c33f2ec9,0
ID_b0368bb13,0
ID_f53475cb9,39084
ID_bb98a618d,6281
ID_b2ffce510,99715
ID_4a6e78e93,82613
ID_77cda20a4,0
ID_0c379ad49,94927
ID_76f987bde,10864
ID_23d4d4978,39640
ID_5869de361,74542
ID_57529e80a,77099
ID_0c526386a,357
ID_8b795f4e4,0
ID_cf66d81ed,106850
ID_82b28a951,89162
ID_eb8a44364,36310
ID_450e93c5e,0
ID_d7787de99,0
ID_f918fc38d,108630
ID_e9dd077eb,0
ID_bb2d8b136,0
ID_ceac8bff2,0
ID_92eb4a980,109428
ID_5bc9ea25b,0
ID_a22db53ff,89636
ID_168603aa5,0
ID_ed987fcaf,103442
ID_9cb15684a,79746
ID_6e2039482,0
ID_23b38c245,0
ID_ff5b2d884,0
ID_6289e5c15,87156
ID_be66149ad,0
ID_57b4a3872,14337
ID_d1276c87f,0
ID_4b713218d,0
ID_37a9ce171,0
ID_38bdf2051,66121
ID_a06f5af4d,74408
ID_aa152867d,73400
ID_0aac6301c,56582
ID_e240778f3,66265
ID_ad1d148a6,103262
ID_54ebc784e,15718
ID_5ec4522b7,34625
ID_9ef0fbd4f,0
ID_cac8fe546,0
ID_13acbf55c,0
ID_e4904948d,40711
ID_7d97cd6be,97656
ID_30dacbbdd,93047
ID_077167d92,0
ID_e1fa98287,14569
ID_308926358,0
ID_e9646bb93,25161
ID_38457e708,0
ID_6c7ef8d8e,52182
ID_ae3131167,0
ID_5159615a4,95960
ID_9b9190c73,0
ID_380729e2a,13324
ID_ffcba2d35,3879
ID_17174c91b,0
ID_1134a39f7,39315
ID_7c7de63f7,46376
ID_522f0f507,0
ID_6ea355978,49843
ID_3f30635b3,0
ID_e9ec5778f,44823
ID_6a3b6ad44,0
ID_5f6919386,0
ID_f4cf75b06,5826
ID_b91e91c74,0
ID_3b801755b,63417
ID_f5ad59e35,40530
ID_3ce777569,85480
ID_62b513eba,42409
ID_6748b91d9,0
ID_5123365ce,0
ID_45d0c3b9e,0
ID_2cbfcdbb6,0
ID_fa37c2b49,0
ID_4b0ef29ae,86578
ID_06140dc44,17915
ID_991fbc8c9,98964
ID_6b90b0d03,0
ID_9543f1f26,0
ID_9bf86a04f,0
ID_8a6f9561d,0
ID_5dc7faecd,74265
ID_1d9802733,75268
ID_1babae389,76222
ID_037eb22f2,0
ID_10072e477,60186
ID_7c1ce62e8,96438
ID_861f19a82,88057
ID_7fe490a43,74470
ID_85fb81ef6,0
ID_a296b8b59,50781
ID_0572c4ab4,18742
ID_cbf5faa1a,97408
ID_4a1605b37,90060
ID_14cda4a5c,0
ID_44fdfdf33,0
ID_391c8d1b0,27483
ID_74a3f9b52,72779
ID_9557aeb57,61029
ID_5bbe6d496,0
ID_36f400c3d,0
ID_455fb5fd5,0
ID_752b03b56,0
ID_fa3c77f61,63484
ID_cb020ccbd,0
ID_ec68d1b5d,0
ID_69152293f,44094
ID_da9770708,108164
ID_d549065e6,71458
ID_8f21872bf,0
ID_90786bbab,67434
ID_927f15f8d,0
ID_3f502fa99,0
ID_dc0a47388,38246
ID_7d5ae0bc1,0
ID_4ffbe9f6b,0
ID_2545d0a60,0
ID_8ce21c8f3,105537
ID_bfcf5d6b2,8099
ID_cfd65a9bd,0
ID_abea5f2ac,0
ID_426199d38,0
ID_0781a664c,0
ID_05e745313,0
ID_7db85b3e8,0
ID_4a85e243c,0
ID_700ae7590,75737
ID_d0eeb6efe,106859
ID_6be50bd1b,23941
ID_4f96d30c1,7591
ID_4db175e86,36578
ID_1f7b8c7e3,51330
ID_e4cb0bc7b,48661
ID_9a37ee815,0
ID_8cc86779a,49891
ID_33d27cd3c,0
ID_3657a2225,0
ID_06ab8c9e0,0
ID_19eda9fc2,86387
ID_b3a34dd86,0
ID_58f1168b3,46042
ID_fabc16ad5,4378
ID_4e2363e5d,0
ID_044067003,108553
ID_ea1748637,70601
ID_8156061c1,0
ID_d8bf823c3,34814
ID_348dd920e,72924
ID_bc5d5547f,0
ID_c4d9eea3b,0
ID_5616bc0f3,5497
ID_20122f36b,0
ID_a018ac558,0
ID_ca704021f,0
ID_2f7fd4d75,0
ID_0ab62a5a7,94618
ID_5227117b8,0
ID_eb989678a,0
ID_b20040c2b,77058
ID_f087a4644,0
ID_d1491e979,0
ID_eef88ceaa,0
ID_0ceb903f6,0
ID_62e8ceb24,3982
ID_ee6dc9c0f,62027
ID_84224c293,52407
ID_d84e16e80,39178
ID_1da523594,7259
ID_efdeb4b80,48198
ID_e59cdad51,72182
ID_4f48348b5,0
ID_d49256eab,0
ID_16c55c9d2,80253
ID_1b3872c7b,79207
ID_d9a2fd25b,100579
ID_80b970a26,65667
ID_41492a86a,53614
ID_daad1a5af,0
ID_866c581e2,0
ID_a47f950f2,69588
ID_5d719da04,69727
ID_93bde1d09,0
ID_3ec00182c,0
ID_163f4c165,0
ID_aa4c6eee5,0
ID_8e899274b,70024
ID_2b7582d34,0
ID_3895c9bb0,108410
ID_a82990eac,0
ID_f196410b0,0
ID_c8c995fe3,0
ID_09e158f98,0
ID_40ee1585d,20345
ID_d4ed627c4,0
ID_f9a693951,96841
ID_7d0606888,0
ID_6201a0e98,43837
ID_26332bc27,0
ID_5ba337eb4,0
ID_11ea0ca79,87512
ID_6108e7d17,0
ID_d3e1789b3,0
ID_a63b54f44,93057
ID_151b86ee5,0
ID_289797f80,95218
ID_5bb966a15,90689
ID_ac27e0272,0
ID_7f1d66d5f,0
ID_c39d1b297,27982
ID_635f27b6a,26862
ID_ab7e12d63,31744
ID_dd3bd960d,0
ID_a302da7a2,60703
ID_3cbb5ac0f,0
ID_e2da7e40c,0
ID_e4baa4ebb,0
ID_d7e37036d,0
ID_fa6350210,97778
ID_4fd88e4b3,8650
ID_718f4e6f9,0
ID_743016895,0
ID_3cd25652c,0
ID_b425df3ab,15155
ID_cba21e092,0
ID_95823f2f2,37794
ID_6231ce4d7,107079
ID_8e9a45d23,31718
ID_871f84368,0
ID_9b7d15bea,0
ID_fb14c7aff,79790
ID_3ea9859b9,59041
ID_d637852ba,0
ID_b38909462,90936
ID_305eb0741,45497
